http://www.nytimes.com/interactive/2016/09/17/travel/what-to-do-36-hours-in-richmond-virginia.html,15360,60,text/html; charset=utf-8
http://www.nytimes.com/2016/10/03/business/media/tricky-goal-for-birth-of-a-nation-inspire-but-dont-incite.html,21775,113,text/html; charset=utf-8
http://www.nytimes.com/2016/10/03/opinion/the-case-for-bureaucracy.html,16513,94,text/html; charset=utf-8
http://www.nytimes.com/content/help/site/ie9-support.html,698,24,text/html
http://www.nytimes.com/2016/10/04/sports/soccer/bob-bradley-lands-premier-league-job-at-swansea.html,22552,106,text/html; charset=utf-8
http://www.nytimes.com/events/,1705,42,text/html
http://www.nytimes.com/pages/politics/index.html,14453,149,text/html
http://www.nytimes.com/2016/10/02/realestate/is-new-york-ready-for-solar-power.html,26593,117,text/html; charset=utf-8
http://www.nytimes.com/2016/10/01/insider/interviewing-shimon-peres-at-90.html,22541,106,text/html; charset=utf-8
http://www.nytimes.com/2016/10/04/books/review-rogue-heroes-ben-macintyre.html,18538,104,text/html; charset=utf-8
http://www.nytimes.com/2016/10/03/books/elena-ferrante-anita-raja-domenico-starnone.html,23781,115,text/html; charset=utf-8
http://www.nytimes.com/2016/10/02/realestate/what-you-should-know-before-going-solar.html,17962,100,text/html; charset=utf-8
http://www.nytimes.com/2016/10/04/opinion/mr-trumps-government-bailout.html?hp&target=comments,15353,100,text/html; charset=utf-8
http://www.nytimes.com/2016/10/04/business/dealbook/judges-push-brevity-in-briefs-and-get-a-torrent-of-arguments.html,15681,94,text/html; charset=utf-8
http://www.nytimes.com/2016/10/02/style/how-to-express-sympathy.html,21966,115,text/html; charset=utf-8
http://www.nytimes.com/pages/opinion/international/index.html,11667,307,text/html
http://www.nytimes.com/2016/10/04/world/middleeast/us-suspends-talks-with-russia-on-syria.html?hp&target=comments,24769,123,text/html; charset=utf-8
http://www.nytimes.com/2016/10/04/upshot/the-two-mysteries-of-medicare.html,19138,128,text/html; charset=utf-8
http://www.nytimes.com/politics/first-draft/2016/05/04/,14789,57,text/html; charset=UTF-8
http://www.nytimes.com/politics/first-draft/2016/05/06/,61766,104,text/html; charset=UTF-8
http://www.nytimes.com/imagepages/2012/02/05/automobiles/05evoque-chart.html,68,10,text/html
http://www.nytimes.com/by/anthony-tommasini,32008,120,text/html; charset=utf-8
http://www.nytimes.com/2008/07/07/arts/music/07armo.html,21751,100,text/html; charset=utf-8
http://www.nytimes.com/2012/02/19/arts/music/eric-owens-as-alberich-in-wagners-ring-at-the-met.html,22181,101,text/html; charset=utf-8
http://www.nytimes.com/2016/07/07/fashion/museum-of-broken-relationships-los-angeles.html,22826,110,text/html; charset=utf-8
http://www.nytimes.com/live/emmy-awards-2016/,25813,149,text/html; charset=UTF-8
http://www.nytimes.com/2016/07/20/fashion/tony-hale-modern-love-podcast.html,15701,114,text/html; charset=utf-8
http://www.nytimes.com/aponline/2016/10/03/sports/baseball/ap-bbo-baseball-awards.html,17578,91,text/html; charset=utf-8
http://www.nytimes.com/2014/06/29/technology/when-a-health-plan-knows-how-you-shop.html,21562,104,text/html; charset=utf-8
http://www.nytimes.com/2014/08/03/technology/how-facebook-sold-you-krill-oil.html,35016,104,text/html; charset=utf-8
http://www.nytimes.com/2015/12/21/opinion/missteps-in-europes-online-privacy-bill.html,15800,103,text/html; charset=utf-8
http://www.nytimes.com/2015/10/08/technology/in-europe-us-clash-on-privacy-a-longstanding-schism.html,19374,105,text/html; charset=utf-8
http://www.nytimes.com/2014/05/14/technology/google-should-erase-web-links-to-some-personal-data-europes-highest-court-says.html,21799,98,text/html; charset=utf-8
http://www.nytimes.com/by/natasha-singer,36101,123,text/html; charset=utf-8
http://www.nytimes.com/2014/01/05/technology/pandora-mines-users-data-to-better-target-ads.html,17641,96,text/html; charset=utf-8
http://www.nytimes.com/video/world/europe/100000004679447/spectacular-northern-lights-over-iceland.html,3223,95,text/html; charset=utf-8
http://www.nytimes.com/video/world/europe/100000004681908/france-to-raze-calais-refugee-camp.html,3096,80,text/html; charset=utf-8
http://www.nytimes.com/video/world/europe/100000004685567/hungarys-leader-may-resign-over-referendum.html?playlistId=1194811622205,3160,94,text/html; charset=utf-8
http://www.nytimes.com/video/world/europe/100000004685935/hungary-votes-against-migrant-quotas.html?playlistId=1194811622205,2927,89,text/html; charset=utf-8
http://www.nytimes.com/video/world/asia/100000004679030/general-speaks-on-indias-kashmir-strike.html,3039,88,text/html; charset=utf-8
http://www.nytimes.com/video/latest-video,8952,71,text/html; charset=utf-8
http://www.nytimes.com/video/world/asia/100000004682490/dutertes-inflammatory-remarks.html?playlistId=1194811622211,2964,74,text/html; charset=utf-8
http://www.nytimes.com/video/world/europe/100000004686970/voices-from-abortion-ban-protests.html,2897,81,text/html; charset=utf-8
http://www.nytimes.com/video/world/europe/100000004685935/hungary-votes-against-migrant-quotas.html,2927,89,text/html; charset=utf-8
http://www.nytimes.com/video/nyregion/100000004679023/train-crashes-into-hoboken-new-jersey-station.html?playlistId=1194811622241,2917,80,text/html; charset=utf-8
http://www.nytimes.com/aponline/2016/09/30/us/ap-us-campaign-2016-clinton.html,14763,91,text/html; charset=utf-8
http://www.nytimes.com/video/us/100000004683057/unraveling-zero-tolerance.html?playlistId=100000002148738,4684,67,text/html; charset=utf-8
http://www.nytimes.com/video/world/europe/100000004681908/france-to-raze-calais-refugee-camp.html?playlistId=100000003888001,3096,80,text/html; charset=utf-8
http://www.nytimes.com/video/movies/100000004680734/this-weeks-movies-sept-30-2016.html?playlistId=100000002032444,5107,71,text/html; charset=utf-8
http://www.nytimes.com/video/world/asia/100000004682490/dutertes-inflammatory-remarks.html,2964,74,text/html; charset=utf-8
http://www.nytimes.com/video/world/europe/100000004686970/voices-from-abortion-ban-protests.html?playlistId=1194811622205,2897,81,text/html; charset=utf-8
http://www.nytimes.com/video/world/europe/100000004682613/stolen-van-gogh-paintings-recovered.html?playlistId=1194811622213,3015,89,text/html; charset=utf-8
http://www.nytimes.com/video/nyregion/100000004679023/train-crashes-into-hoboken-new-jersey-station.html,2917,80,text/html; charset=utf-8
http://www.nytimes.com/video/automobiles/autoreviews/100000004673958/driven-2017-genesis-g90.html?playlistId=100000002419522,4698,69,text/html; charset=utf-8
http://www.nytimes.com/video/world/europe/100000004685494/pope-francis-visits-the-caucasus.html,2935,75,text/html; charset=utf-8
http://www.nytimes.com/video/world/europe/100000004679447/spectacular-northern-lights-over-iceland.html?playlistId=1194811622213,3223,95,text/html; charset=utf-8
http://www.nytimes.com/video/world/europe/100000004685567/hungarys-leader-may-resign-over-referendum.html,3160,94,text/html; charset=utf-8
http://www.nytimes.com/video/world/europe/100000004682613/stolen-van-gogh-paintings-recovered.html,3015,89,text/html; charset=utf-8
http://www.nytimes.com/video/world/asia/100000004679030/general-speaks-on-indias-kashmir-strike.html?playlistId=100000002776751,3039,88,text/html; charset=utf-8
http://www.nytimes.com/2016/06/26/realestate/who-pays-for-air-conditioning-repairs-in-rentals.html,21833,102,text/html; charset=utf-8
http://www.nytimes.com/2016/05/08/realestate/what-can-i-do-about-feral-cats.html,21854,104,text/html; charset=utf-8
http://www.nytimes.com/video/automobiles/autoreviews/100000002725048/review-2014-bmw-428i.html?action=click&contentCollection=automobiles&module=lede&pgtype=article&region=caption,4670,69,text/html; charset=utf-8
http://www.nytimes.com/2016/10/03/nyregion/metropolitan-diary-the-city-is-plastic.html?rref=collection%2Fcolumn%2FMetropolitan%20Diary,12462,95,text/html; charset=utf-8
http://www.nytimes.com/es/tag/denzel-washington/,2929,22,text/html; charset=UTF-8
http://www.nytimes.com/es/tag/the-magnificent-seven/,2937,22,text/html; charset=UTF-8
http://www.nytimes.com/es/tag/unstoppable/,2917,22,text/html; charset=UTF-8
http://www.nytimes.com/es/collection/cine/,23257,60,text/html; charset=UTF-8
http://www.nytimes.com/es/tag/flight/,2907,22,text/html; charset=UTF-8
http://www.nytimes.com/es/2016/09/29/el-poder-taquillero-de-denzel-washington/amp/,3876,8,text/html; charset=UTF-8
http://www.nytimes.com/es/tag/equalizer/,2913,22,text/html; charset=UTF-8
http://www.nytimes.com/es/tag/2-guns/,2907,22,text/html; charset=UTF-8
http://www.nytimes.com/es/tag/blockbusters/,2919,22,text/html; charset=UTF-8
http://www.nytimes.com/es/tag/safe-house/,2915,22,text/html; charset=UTF-8
http://www.nytimes.com/es/2016/09/21/resena-snowden-el-retrato-cuidadoso-de-un-soplon/,9295,39,text/html; charset=UTF-8
http://www.nytimes.com/interactive/2016/09/26/movies/denzel-washington-box-office.html?ref=nyt-es,6380,35,text/html; charset=utf-8
http://www.nytimes.com/es/2016/05/27/las-franquicias-de-superheroes-estancan-a-casi-todas-las-estrellas-de-cine/,13835,42,text/html; charset=UTF-8
http://www.nytimes.com/slideshow/2012/10/14/automobiles/autoreviews/14acura-slides.html,857,26,text/html
http://www.nytimes.com/2016/06/26/world/europe/pope-francis-to-armenians-seek-peace-but-never-forget-genocide.html,17141,110,text/html; charset=utf-8
http://www.nytimes.com/video/world/europe/100000004685494/pope-francis-visits-the-caucasus.html?action=click&contentCollection=world&module=lede&pgtype=article&region=caption,2935,75,text/html; charset=utf-8
http://www.nytimes.com/2016/10/02/world/europe/pope-francis-georgia.html,23124,115,text/html; charset=utf-8
http://www.nytimes.com/2016/04/05/world/europe/ethnic-conflict-between-armenia-and-azerbaijan-flares-anew.html,18848,108,text/html; charset=utf-8
http://www.nytimes.com/2016/05/26/world/asia/azerbaijan-khadija-ismayilova.html,15942,102,text/html; charset=utf-8
http://www.nytimes.com/2016/09/05/world/europe/mother-teresa-named-saint-by-pope-francis.html,27278,132,text/html; charset=utf-8
http://www.nytimes.com/by/jim-yardley,33809,123,text/html; charset=utf-8
http://www.nytimes.com/2015/09/02/world/asia/azerbaijan-journalist-critical-of-leader-is-sentenced-to-7-1-2-years-in-prison.html,12075,90,text/html; charset=utf-8
http://www.nytimes.com/2016/09/28/opinion/has-pope-francis-failed.html,17067,107,text/html; charset=utf-8
http://www.nytimes.com/2016/10/03/world/asia/pope-francis-azerbaijan.html,19775,108,text/html; charset=utf-8
http://www.nytimes.com/2016/09/13/sports/ncaa-moves-championship-events-from-north-carolina.html,21445,102,text/html; charset=utf-8
http://www.nytimes.com/2016/09/14/business/economy/us-census-household-income-poverty-wealth-2015.html,24214,110,text/html; charset=utf-8
http://www.nytimes.com/2013/09/04/books/five-days-at-memorial-by-sheri-fink.html,21562,100,text/html; charset=utf-8
http://www.nytimes.com/2016/09/11/magazine/how-much-disclosure-do-we-really-expect-from-candidates.html?rref=collection%2Fcolumn%2FFirst%20Words,20625,108,text/html; charset=utf-8
http://www.nytimes.com/2016/09/18/magazine/who-gets-to-be-called-a-patriot.html?rref=collection%2Fcolumn%2FFirst%20Words,21100,103,text/html; charset=utf-8
http://www.nytimes.com/politics/first-draft/2016/05/03/donald-trump-ted-cruz-father-jfk/,7159,48,text/html; charset=UTF-8
http://www.nytimes.com/column/first-words,31029,123,text/html; charset=utf-8
http://www.nytimes.com/2016/09/04/magazine/america-is-safer-than-it-used-to-be-so-why-do-we-still-have-calls-for-law-and-order.html?rref=collection%2Fcolumn%2FFirst%20Words,22720,101,text/html; charset=utf-8
http://www.nytimes.com/2016/08/28/magazine/how-donald-trump-blew-up-the-gaffe.html?rref=collection%2Fcolumn%2FFirst%20Words,22466,110,text/html; charset=utf-8
http://www.nytimes.com/2016/08/21/magazine/the-easiest-way-to-get-rid-of-racism-just-redefine-it.html?rref=collection%2Fcolumn%2FFirst%20Words,22918,103,text/html; charset=utf-8
http://www.nytimes.com/column/app-smart,31417,122,text/html; charset=utf-8
http://www.nytimes.com/2016/09/15/technology/personaltech/to-take-up-a-musical-instrument-first-pick-up-your-phone.html?rref=collection%2Fcolumn%2FApp%20Smart,17450,114,text/html; charset=utf-8
http://www.nytimes.com/2016/09/08/technology/personaltech/organizing-your-thoughts-with-note-taking-apps.html?rref=collection%2Fcolumn%2FApp%20Smart,19400,122,text/html; charset=utf-8
http://www.nytimes.com/by/kit-eaton,33249,122,text/html; charset=utf-8
http://www.nytimes.com/2016/08/25/technology/personaltech/flash-card-math-and-organizer-apps-for-the-21st-century-student.html?rref=collection%2Fcolumn%2FApp%20Smart,16697,117,text/html; charset=utf-8
http://www.nytimes.com/2016/09/01/technology/personaltech/looking-for-a-new-job-these-free-apps-can-help.html?rref=collection%2Fcolumn%2FApp%20Smart,17592,116,text/html; charset=utf-8
http://www.nytimes.com/2016/09/29/technology/personaltech/more-fun-on-your-wrist-with-new-apps-for-the-apple-watch.html?rref=collection%2Fcolumn%2FApp%20Smart,17882,113,text/html; charset=utf-8
http://www.nytimes.com/2016/10/04/world/europe/turkey-fethullah-gulen-brother.html,17342,110,text/html; charset=utf-8
http://www.nytimes.com/2010/06/12/us/12iht-gulen.html?_r=0,21378,92,text/html; charset=utf-8
http://www.nytimes.com/2016/09/10/world/middleeast/turkey-uses-post-coup-emergency-decree-to-purge-mayors-and-teachers.html,17917,106,text/html; charset=utf-8
http://www.nytimes.com/2013/12/20/world/europe/growing-corruption-inquiry-hits-close-to-turkish-leader.html,20629,100,text/html; charset=utf-8
http://www.nytimes.com/2016/07/20/world/europe/fethullah-gulen-erdogan-extradition.html,24007,112,text/html; charset=utf-8
http://www.nytimes.com/2016/07/26/opinion/fethullah-gulen-i-condemn-all-threats-to-turkeys-democracy.html,18697,100,text/html; charset=utf-8
http://www.nytimes.com/video/us/politics/100000004637854/college-republicans-reckon-with-trump.html,3168,82,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/bogota/homes-for-sale,48143,116,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/studio-apartment-w-terrace-more-fort-lee-nj/253-ns160929629,14409,98,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale?filters%5B%5D=apartment-type,152894,162,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/1530-palisade-avenue-17f/2916-6mdhkv,14005,100,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale?filters%5B%5D=other-type,152894,162,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale?filters%5B%5D=land-type,152894,162,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/2360-jones-rd/1999-4423656,13878,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/1590-anderson-ave-fort-lee-nj-07024/403-1637646,13486,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/252-mohegan-way-fort-lee-nj-07024/403-3336392,13820,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/100-old-palisade-road-2514/2916-2wetm2,13735,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale?filters%5B%5D=condo-type,152894,162,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/2000-linwood-avenue-2c/2916-9vgkqv,14489,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/hackensack/homes-for-sale,137363,161,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/little-ferry/homes-for-sale,62385,122,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/4-horizon-road-601/2916-p4ztfj,14486,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/3-horizon-road-1024/2916-x4ymrh,14627,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/tenafly/homes-for-sale,148522,161,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale?filters%5B%5D=multi-family-type,152894,162,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/5-horizon-rd-fort-lee-nj-07024/403-1638340,14138,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/3-horizon-rd-fort-lee-nj-07024/403-1638283,14585,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/south-hackensack/homes-for-sale,35626,106,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/1031-kingsland-ln/1999-4413216,13518,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale?filters%5B%5D=single-family-type,152894,162,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/2400-hudson-terrace-4b/1999-4422345,13450,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/1019-ponsi-st/1999-4409463,14468,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/emerson/homes-for-sale,66848,121,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/2400-hudson-ter-4b/1999-4419504,13388,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/1600-center-avenue-15i/2916-z9f695,13992,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/6-horizon-rd-fort-lee-nj-07024/403-1639937,13275,98,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/555-north-avenue-4g/2916-l9588h,13988,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/teaneck/homes-for-sale,150895,160,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/2-horizon-road-1001/2916-npyk6l,14589,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale?filters%5B%5D=co-op-type,152894,162,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/1500-palisade-ave-20a/1999-4410442,13785,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/fort-lee-nj-07024/403-1637876,13670,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/2000-linwood-avenue-8b/2916-p5jrkv,14945,100,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/6-horizon-rd-611/1999-4415926,14524,99,text/html; charset=utf-8
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale/411-park-pl-fort-lee-nj-07024/403-1639457,13367,99,text/html; charset=utf-8
http://www.nytimes.com/video/us/100000004664645/its-not-about-black-people-hating-police.html?action=click&contentCollection=us&module=embedded&pgtype=article&region=caption,3596,106,text/html; charset=utf-8
http://www.nytimes.com/video/us/100000004664984/scott-family-lawyer-speaks-out.html?action=click&contentCollection=us&module=embedded&pgtype=article&region=caption,3571,105,text/html; charset=utf-8
http://www.nytimes.com/video/us/100000004658240/helicopter-video-of-tulsa-police-shooting.html,3296,111,text/html; charset=utf-8
http://www.nytimes.com/video/us/100000004664365/charlotte-police-on-video-release.html?action=click&contentCollection=us&module=lede&pgtype=article&region=caption,3606,106,text/html; charset=utf-8
http://www.nytimes.com/2016/09/23/us/politics/presidential-race-north-carolina.html,23441,126,text/html; charset=utf-8
http://www.nytimes.com/2016/09/23/us/charlotte-image-police-shooting.html,27158,113,text/html; charset=utf-8
http://www.nytimes.com/2013/10/31/sports/baseball/boston-red-sox-rout-st-louis-cardinals-to-win-world-series.html,21742,103,text/html; charset=utf-8
http://www.nytimes.com/2006/10/20/sports/baseball/20mets.html,20092,96,text/html; charset=utf-8
http://www.nytimes.com/2011/10/29/sports/baseball/cardinals-win-world-series.html,22324,107,text/html; charset=utf-8
http://www.nytimes.com/2011/10/28/sports/baseball/cardinals-outlast-rangers-to-force-game-7.html,20734,103,text/html; charset=utf-8
http://www.nytimes.com/video/opinion,7177,63,text/html; charset=utf-8
http://www.nytimes.com/content/help/rights/sale/terms-of-sale.html,11567,34,text/html
http://www.nytimes.com/pages/opinion/index.html,14772,346,text/html
http://www.nytimes.com/2016/10/04/books/gloria-naylor-national-book-award-winner-dies-at-66.html,15071,95,text/html; charset=utf-8
http://www.nytimes.com/2016/09/28/dining/sauvage-restaurant-review.html,23311,117,text/html; charset=utf-8
http://www.nytimes.com/2016/10/04/science/hawaii-thirty-meter-telescope-mauna-kea.html?hp&target=comments,35943,136,text/html; charset=utf-8
http://www.nytimes.com/pages/sports/index.html,13118,155,text/html
http://www.nytimes.com/2016/10/04/nyregion/zephyr-teachout-john-faso-new-york-congressional-district-race.html,21410,102,text/html; charset=utf-8
http://www.nytimes.com/2016/10/03/books/review-children-of-the-new-world-sees-a-future-of-bespoke-memories-and-more.html,19402,105,text/html; charset=utf-8
http://www.nytimes.com/2016/10/04/us/politics/supreme-court-immigration-obama.html,19349,116,text/html; charset=utf-8
http://www.nytimes.com/2016/10/02/magazine/marilyn-mosby-freddie-gray-baltimore.html,58794,97,text/html; charset=utf-8
http://www.nytimes.com/video/arts,7465,66,text/html; charset=utf-8
http://www.nytimes.com/marketing/tools-and-services/,6167,54,text/html
http://www.nytimes.com/2016/10/04/nyregion/donald-trump-taxes-debt.html,23956,116,text/html; charset=utf-8
http://www.nytimes.com/section/science,46198,157,text/html; charset=utf-8
http://www.nytimes.com/pages/corrections/index.html,3746,74,text/html
http://www.nytimes.com/interactive/2016/10/03/science/hawaii-mauna-kea-telescope-discoveries.html,9455,48,text/html; charset=utf-8
http://www.nytimes.com/2016/10/03/t-magazine/fashion/amy-revier-clothes-designer-hostem.html,15751,96,text/html; charset=utf-8
http://www.nytimes.com/2016/10/04/theater/twenty-thousand-leagues-under-the-sea-review.html,14672,96,text/html; charset=utf-8
http://www.nytimes.com/2016/10/04/fashion/paris-fashion-week-givenchy-stella-mccartney.html,21247,126,text/html; charset=utf-8
http://www.nytimes.com/2016/10/03/insider/the-time-i-found-donald-trumps-tax-records-in-my-mailbox.html,19550,104,text/html; charset=utf-8
http://www.nytimes.com/2016/10/03/t-magazine/art/louise-bourgeois-turning-inwards.html,15672,94,text/html; charset=utf-8
http://www.nytimes.com/2016/10/04/opinion/resurrecting-colombias-peace-deal.html,15971,98,text/html; charset=utf-8
http://www.nytimes.com/2016/10/05/dining/chicken-pot-pie-recipe.html,21936,109,text/html; charset=utf-8
http://www.nytimes.com/2016/10/04/arts/television/review-no-tomorrow-cw.html,14995,97,text/html; charset=utf-8
http://www.nytimes.com/services/mobile/index.html,652,15,text/html
http://www.nytimes.com/2016/10/03/fashion/paris-fashion-week-day-7-old-and-new-favorites.html,14259,99,text/html; charset=utf-8
http://www.nytimes.com/section/upshot,45479,153,text/html; charset=utf-8
http://www.nytimes.com/pages/business/international/index.html,10070,141,text/html
http://www.nytimes.com/real-estate/find-a-home,105690,201,text/html; charset=utf-8
http://www.nytimes.com/section/arts/television,46952,165,text/html; charset=utf-8
http://www.nytimes.com/2016/10/03/arts/television/timeless-review.html,15908,97,text/html; charset=utf-8
http://www.nytimes.com/2016/10/04/business/women-shun-the-maternity-smock-and-stores-race-to-catch-up.html,22259,116,text/html; charset=utf-8
http://www.nytimes.com/2016/10/01/fashion/hussein-chalayan-intel-stress-design-paris-fashion-week.html,19514,115,text/html; charset=utf-8
http://www.nytimes.com/2016/10/04/world/americas/colombia-rebels-farc-santos-uribe.html,22164,114,text/html; charset=utf-8
http://www.nytimes.com/2016/10/03/well/family/a-flu-season-without-flumist-making-shots-less-painful-for-children.html,19740,107,text/html; charset=utf-8
http://www.nytimes.com/2016/10/03/arts/design/an-8-million-sculpture-to-usher-in-civilization-3-0.html,17571,109,text/html; charset=utf-8
http://www.nytimes.com/2016/09/05/upshot/politics-are-tricky-but-science-is-clear-needle-exchanges-work.html,18069,144,text/html; charset=utf-8
http://www.nytimes.com/interactive/2016/upshot/senate-election-forecast.html,41931,97,text/html; charset=utf-8
http://www.nytimes.com/interactive/2016/upshot/clinton-trump-paths-to-win-election.html,5911,58,text/html; charset=utf-8
http://www.nytimes.com/2016/09/29/upshot/an-online-education-breakthrough-a-masters-degree-for-a-mere-7000.html,20797,109,text/html; charset=utf-8
http://www.nytimes.com/2016/09/13/upshot/how-yelp-reviews-can-help-improve-patient-care.html,20206,127,text/html; charset=utf-8
http://www.nytimes.com/2016/09/20/upshot/defending-your-childrens-teeth-and-dentists-the-value-of-sealants.html,18568,136,text/html; charset=utf-8
http://www.nytimes.com/2016/09/23/upshot/restrictions-on-food-stamp-purchases-can-improve-diets.html,18559,138,text/html; charset=utf-8
http://www.nytimes.com/2016/09/24/upshot/it-lives-birtherism-is-diminished-but-far-from-dead.html,19715,119,text/html; charset=utf-8
http://www.nytimes.com/2016/09/27/upshot/its-easy-for-obamacare-critics-to-overlook-the-merits-of-medicaid-expansion.html,19616,135,text/html; charset=utf-8
http://www.nytimes.com/2016/09/25/upshot/football-team-at-the-buffet-why-obamacare-markets-are-in-crisis.html,22413,128,text/html; charset=utf-8
http://www.nytimes.com/2016/09/17/upshot/actually-income-in-rural-america-is-growing-too.html,19258,119,text/html; charset=utf-8
http://www.nytimes.com/topic/company/british-broadcasting-corporation-bbc,34235,123,text/html; charset=utf-8
http://www.nytimes.com/topic/person/philippe-starck,32693,112,text/html; charset=utf-8
http://www.nytimes.com/slideshow/2016/10/02/realestate/on-the-market-in-new-york-city/s/02OTMNYC-slide-X54O.html,4155,33,text/html; charset=utf-8
